url	English translation	Original Title	keyword
teatr.dp.ua	kryvy rih academic drama theater and musical comedy named taras shevchenko - named taras shevchenko	Криворізький академічний міський ТЕАТР драми та музичної комедії імені Тараса Шевченко – Імені Тараса Шевченко	academic
teatr.rv.ua	rivne puppete theater	Рівненський театр ляльок	theater
teatr.te.ua	ternopil academic oblast theater of actor and dolls	Тернопільський академічний обласний театр актора і ляльки	academic
teatraligorek.at.ua	evening theater - main page	ВЕЧЕРНИЙ ТЕАТР - Главная страница	theater
teatrdeti.kiev.ua	school of acting and dictatorship	Школа акторського та дикторського мистецтва	school
teatrkarnaval.od.ua	culture, cinema, art |	Культура, кино, искусство |	cinema
teatrkukol.dp.ua	dniprovsky city theater of puppets	Дніпровський Міський Театр Ляльок	theater
teatrlesi.lviv.ua	lesia ukrainka theater - lesia ukrainka theater	Театр імені Лесі Українки - Театр Лесі Українки	theater
teatrmolodi.zp.ua	home - zaporozhye youth theater	Головна — Запорізький театр молоді	theater
teatrs.com.ua	"theater ""sonya"" - home |facebook."	"Театр ""Сонях"" - Home | Facebook"	theater
techinfo.com.ua	techinfo.science and technology news	TechInfo. Новости науки и техники	science
techlyceum.kiev.ua	technical lyceum of shevchenkivskyi district	Технічний ліцей Шевченківського району	lyceum
technews2.pp.ua	technews2 - new in science and technology	TechNews2 - Новое в науке и технике	science
techno.at.ua	ukrainian techno music - homepage	Ukrainian Techno Music - Главная страница	music
technoeye.at.ua	techno eye - articles	Techno Eye - Статьи	art
technoparts.com.ua	technoparts ukraine	Технопартс Украина	art
techparts.com.ua	techparts title	TechParts Title	art
techsvit.ua	techsvit company (world technology) digital technology and business, public sector and startups	Компанія Techsvit (Світ технологій) цифрові технології та рішення для бізнеса, державного сектора та стартапів	art
techvet.com.ua	"about college - vsp ""kozeletsky professional college of veterinary medicine bnau"""	"Про коледж — ВСП ""Козелецький фаховий коледж ветеринарної медицини БНАУ"""	college
ted.in.ua	ic technical education / is technical education - ip technical education	IC Technical education / ІС Технічна освіта - ІС Технічна освіта	edu
teenager-start.com.ua	teenager-start.com.ua — teenager-start.com.ua	teenager-start.com.ua — teenager-start.com.ua	art
teethart.com.ua	dentistry teeth art (tiz art) kyiv - enroll for a good dentist teethart	Стоматологія Teeth Art (Тіз Арт) Київ — записатися до хорошого стоматолога TeethArt	art
tehcollege.rv.ua	"vsp ""rivne technical spake college nuvgp"""	"ВСП ""Рівненський технічний фаховий коледж НУВГП"""	college
tehmash-impeks.at.ua	tehmash-impex llc - supply of industrial refrigeration, freezer, ship equipment and spare parts, compressors	ООО «ТЕХМАШ-ИМПЕКС» - поставка промышленного холодильного, морозильного, судового оборудования и запчастей, компрессоров	art
tehnofan.com.ua	technophan - news of smartphones in 2018.it version of ukraine №1	ТехноФан - новини смартфонів 2018 року. IT редакція України №1	art
tehnonikol.com.ua	tehtonikol sweetondale - trade network - waterproofing - heat insulation - sales department all ukraine	Технониколь Sweetondale (Свитондейл) - торговая сеть - гидроизоляция - теплоизоляция - отдел продаж вся Украина	art
tehnoservice.in.ua	"refill cartridges |""print print"" zaporizhia"	"Заправка картриджей | ""ЗРК Принт"" Запорожье"	art
tehnostok.pp.ua	laptops from europe, smartphones, tablets in bakhmut (artemovsk)	Ноутбуки из Европы, Смартфоны, Планшеты в Бахмуте(Артемовск)	art
tehprom.com.ua	techniversity |eletroph industrial equipment and spare parts	Техпром | Элетропромышленное оборудование и запчасти	art
tehribwod.at.ua	scientific breeding and genetic center of fish farming	Науковий селекційно-генетичний центр рибництва	scientific
teka-partner.com.ua	teka partner official teka partner	Teka Partner офіційний партнер Teka	art
tekleneschool.at.ua	"site zsoo ""teklivna gymnasium"" - main page"	"Сайт ЗЗСО ""Теклинська гімназія"" - Головна сторінка"	school
telas.kiev.ua	ukrainian association of telas communication operators	"Українська асоціація операторів зв'язку ""Телас"""	opera
telebe.biz.ua	education abroad - attestate in ukrainian universities, visual and correspondence education |studentacademy	Xaricdə Təhsil - Ukrayna universitlərində attestatla imtahansız əyani və qiyabi təhsil | StudentAcademy	edu
telecard.odessa.ua	"td telekart-prom llc ""- an exclusive distributor for the sale of electricity accounting devices and telecommunications equipment, the production of the instrument-making plant llc telekart-device."	ООО «ТД «Телекарт-Пром»» – Эксклюзивный дистрибьютор по продаже приборов учёта электроэнергии и телекоммуникационного оборудования, производства приборостроительного завода ООО «Телекарт-Прибор».	art
teleperedachi.at.ua	watch telecast online, popular science films, humorous programs, online, free - teleperedachi.at.ua	Смотреть телепередачи онлайн, научно-популярные фильмы, юмористические передачи, online, бесплатно - teleperedachi.at.ua	science
telepon.com.ua	best original cases and accessories for iphone, samsung and other smartphones	Лучшие оригинальные чехлы и аксессуары для iPhone, Samsung и других смартфонов	art
teleport.ua	✔ operator express delivery of goods - teleport	✔ Оператор Експрес Доставки Товарів - Teleport	opera
telllibrary.at.ua	telllibary.at.ua - main page	telllibrary.at.ua - Главная страница	librar
telyazh-school.ucoz.ua	telyazka sms i-ii centuries.- main page	Телязька ЗШ І-ІІ ст. - Головна сторінка	school
temerinda.zp.ua	"☀turistic agency ""temerinda"" in berdyansk |search tours online"	☀Туристическое агентство «Темеринда» в Бердянске | Поиск туров онлайн	tour
temp.at.ua	pridneprovsky lyceum - main page	Придніпровський ліцей - Головна сторінка	lyceum
tenshi.com.ua	tenshi - japan's particle in uzhgorod	Tenshi – Частинка Японії в Ужгороді	art
tensor.org.ua	"center ""tensor"" - department of tmm and cad"	Центр «Тензор» — Кафедра ТММ и САПР	art
teorema.com.ua	distance learning.home - distance lyceum theorem	Дистанційне навчання. Головна - Дистанційний Ліцей Теорема	lyceum
teosmart.com.ua	automation of the production of technological processes.industrial systems of automation of enterprises in ukraine	Автоматизация производства технологических процессов. Промышленные системы автоматизации предприятий в Украине	art
teplo-smart.com.ua	teplo-smartcom.ua ð ð ð ð ð ° μ μ μ μð μ μ μ μ μ μ	Ð¡Ð°Ð¹Ñ teplo-smart.com.ua Ð½Ðµ Ð½Ð°ÑÑÑÐ¾ÐµÐ½ Ð½Ð° ÑÐµÑÐ²ÐµÑÐµ	art
teplocar.com.ua	teplocar - spare parts of webasto autonomous heaters, eberspacher	Teplocar - Запчасти автономных отопителей Webasto, Eberspacher	art
teploinstroy.com.ua	articles about the construction of cottages and cottages	Статьи о строительстве коттеджей и дач	art
teplolife.kh.ua	high-rise works in kharkov.warming of apartments, walls and houses - teplolife.kh.ua	Высотные работы в Харькове. Утепление квартир, стен и домов  - Teplolife.kh.ua	art
teplomart.com.ua	spu ukraine is a distributor of the pm valves pipeline plant	СМО Україна - дистриб'ютор трубопровідного заводу СМО VALVES	art
teplota.kh.ua	heat - kharkov, blog |interesting news and useful articles about our products ..	ТЕПЛОТА - ХАРЬКОВ, блог | Интересные новости и полезные статьи о нашей продукции..	art
teplovdom.co.ua	aqua life |ukraine - your reliable partner	Компания Aqua Life | Украина - Ваш надежный партнер	art
teplovikna.com.ua	metal-plastic windows reheha for glazing apartments, houses in kyiv	Металлопластиковые окна Рехау для остекления квартир, домов в Киеве	art
teplyy-dom.com.ua	overhaul of apartments kharkov turnkey	Капитальный ремонт квартир Харьков под ключ	art
teposvita.gov.ua	department of education, culture, youth and sports teplitskaya settlement council - division news	Відділ освіти, культури, молоді та спорту Теплицької селищної ради — Новини відділу	edu
tercia.dp.ua	choose your course - music class.	Выбери свой курс - Музыкальный класс ТЕРЦИЯ	music
tercsm.te.ua	dp ternopilstandartmetrology - official site	ДП Тернопільстандартметрологія - офіційний сайт	art
tereblecescoala.at.ua	entries archive - official site of terlechen zos and iii degrees	Entries archive - Офіційний сайт Тереблеченської ЗОШ І-ІІІ ступенів	archiv
terebschool.ucoz.ua	terebovlanskaya oxzshi for deaf children - main page	Теребовлянська ОКСЗШІ для глухих дітей - Головна сторінка	school
teremok-mebel.at.ua	art leader - main page	АРТ ЛИДЕР - Главная страница	art
terico.ua	terico - national furniture manufacturer from artificial rattan	TERICO — Национальный Производитель Мебели из Искусственного Ротанга	art
termoloft.com.ua	termoloft is a state -of -the -art insulation	Termoloft - надсучасний утеплювач	art
termosmart.com.ua	facade panels |clinker thermopanels smart klinker stone |ukraine	Фасадные панели | Клинкерные термопанели Smart Klinker Stone | Украина	art
termostandart.com.ua	thermostatically automation, dispatch control, scada, esm, electrical installation, acm, energy saving, krm installation	Термостандарт-автоматизація,диспетчерське управління,scada,esm,електромонтаж,АСУТП,енергозбереження,установки КРМ	art
ternovski-iris.biz.ua	home - private iris collection	Домашняя - Частная коллекция ирисов	collection
terra-tour.com.ua	tour agency terra poltava - terra-tour	Турагентство TERRA Полтава - Terra-Tour	tour
terrous.kiev.ua	"вшаôôâ ""to îäro dinch.âèoryüuóhaius.öiôoôôâîååëolog.äèzzàéíð 3aååæouroæææoæs to germanoile italianuro italianÿ it and omuce himista.the ï olive island ocama from germany ïjoeduûjuoriit's gift to study other seaweed to it!ïðïïïîäse of êó air ê oily and icanuist"	Öèôðîâàÿ îäåæäà. Âèðòóàëüíàÿ ìîäà. Öèôðîâîå àòåëüå. Äèçàéíåð 3Ä îäåæäû. Êóðñû êðîÿ è øèòüÿ. Ïîøèâ ðåàëüíîé è âèðòóàëüíîé îäåæäû, âûïóñêíûõ ïëàòüåâ. Èíäèâèäóàëüíàÿ âûêðîéêà! Ïðåïîäàâàòåëü êóðñîâ êðîÿ è øèòüÿ	edu
terzeman.com.ua	terzeman & partners |attorney bureau	 Terzeman & PARTNERS | Адвокатське бюро	art
teslugiv.at.ua	enthries archive - healing pšb	Entries archive - Теслугівська ПШБ	archiv
test-english.com.ua	speakup - unique international and 100% operating online method	SpeakUP - Уникальная международная и 100% работающая онлайн методика	opera
test.org.ua	"journal without advertising ""consumer directory"""	"Журнал без рекламы ""Справочник потребителя"""	journal
test000.at.ua	gallery lviv galleries lviv peeling sculpture graphics - home	Gallery Lviv Галереи Львова живопись скульптура графика - Головна	gallery
testcentre.if.ua	education house - ivano-frankivsk international school and test center	EDUCATION HOUSE — Івано-Франківська інтернаціональна школа та тест центр	edu
testmetrstandart.com.ua	standardization certification and metrology │ test meters	Стандартизація Сертифікація та Метрологія │ ТЕСТМЕТРСТАНДАРТ	art
testportal.com.ua	ukrainian center for education quality	Український центр оцінювання якості освіти	edu
teteriv2.com.ua	"pvcf ""teter-2"" - agricultural equipment, spare parts, rusheta, bcs, ats, fac, noria"	"ПВКФ ""Тетерів-2"" - Сільськогосподарське обладнання, запчастини, решета, БЦС, ОВС, ЗВС, Норії"	art
teterivschool.ucoz.ua	the site of the tetoursk school named after.n. sosnivna - main page	Сайт Тетерівської школи ім. Н. Сосніної - Головна сторінка	tour
teterivska-gromada.gov.ua	tetoursk united territorial community - congratulations on the official website	Тетерівська об'єднана територіальна громада - вітаємо на офіційному веб-сайті	tour
teviant.ua	teidiant - television operator and internet.uzhgorod.- teidiant - operator of television networks and the internet.uzhgorod.	Тевіант – оператор телемереж і Інтернет. Ужгород. – Тевіант – оператор телемереж і Інтернет. Ужгород.	opera
texmakagro.in.ua	tekhmakagro: spare parts for balers, combines, tractors, loaders, engines, etc. techniques.	ТЕХМАКАГРО: запчасти для пресс-подборщиков, комбайнов, тракторов, погрузчиков, двигателей и др. техники.	art
texnikum.at.ua	zhytomyr trade and economic college of knteu - home page	Житомирський торговельно-економічний коледж КНТЕУ - Главная страница	college
texnogid.biz.ua	all about android operating system	Все про операційну систему Android	opera
textbooks.org.ua	school textbooks of ukraine online in electronic formats	Шкільні підручники України онлайн в електронних форматах	school
textsale.at.ua	purchase, sale of articles.we are looking for authors, copywriting - home page	Покупка, продажа статей. Ищем авторов, Копирайтинг - Главная страница	art
texukraine.com.ua	tex - operative delivery in ukraine	ТЕКС - оперативна доставка по Україні	opera
tez-tour.kiev.ua	tez tour turgence	TEZ Tour Турагенція	tour
tez.lviv.ua	abstract tour travel agency on the street.boguna, 12, lviv	ТЕЗ ТУР Турагенція на вул. Богуна, 12, Львів	tour
teztour.dn.ua	tez-tour |direct agenda	Tez-Tour | Турагенцiя	tour
tf-g.com.ua	advice traumatology ✚ diagnostics, operational treatment, rehabilitation ✚ traumatology and pharmacology: touch points	Консультація травматолога ✚ Діагностика, оперативне лікування, реабілітація ✚ Травматологія та фармакологія: точки дотику	opera
tf.in.ua	autofunit.spare parts for cargo vans	Автофурнитура. Запчасти для грузовых фургонов	art
tgd.com.ua	spare parts for chinese trucks faw, foton, howo, shaanxi from truck group	Запчасти на китайские грузовики FAW, Foton, Howo, Shaanxi от TRUCK GROUP	art
tgpv-odaba.org.ua	about the department - department of heat gas supply and ventilation of odauba	Про кафедру - Кафедра теплогазопостачання і вентиляції ОДАБА	art
thai.ucoz.ua	news archive - health school yuri ulyanova	Архив новостей  - Школа здоровья Юрия Ульянова	school
thailand-tours.com.ua	kingdom thailand - tours in thailand	Королевство Таиланд - Туры в Таиланд	tour
the-swank.pp.ua	"journal ""dencentr"" |"	Журнал «DenCentr» |	journal
theartbook.com.ua	art beech	Арт бук 	art
theatre-ester.org.ua	"jewish theater ""esther"""	"Еврейский театр ""Естер"""	theater
theatre.com.ua	digital theater archive of ukraine	Цифровий театральний архів України	theater
theatre.in.ua	lviv academic regional musical and drama theater.yuriy drohobych	Львівський академічний обласний музично-драматичний театр ім. Юрія Дрогобича	academic
theatre.org.ua	mykolaiv academic art russian drama theater - mykolaiv academic art russian drama theater	Миколаївський Академічний Художній Російський Драматичний Театр – Миколаївський Академічний Художній Російський Драматичний Театр	art
theatre.te.ua	main ~ ternopil academic regional ukrainian drama theater.t. g. shevchenko	Головна ~ Тернопільський академічний обласний український драматичний театр ім. Т. Г. Шевченка	academic
theatre360.com.ua	theater 360 degrees - online performances available for each	Театр 360 градусів — онлайн-вистави доступні для кожного	theater
thebabel.com.ua	babel |we are talking about politics, culture and society in ukraine.latest news detail and impartially	Бабель | Розповідаємо про політику, культуру і суспільство в Україні. Останні новини детально і неупереджено	art
thebestclass.ucoz.ua	website 9-in class of kremenchug lyceum №4 - main page	Сайт 9-В класу Кременчуцького ліцею №4 - Головна сторінка	lyceum
thebestkino.at.ua	watch online movies, online cinema, online cinema, - home	смотреть онлайн фильмы, онлайн кино, онлайн кинотеатр, - Главная страница	cinema
themes.org.ua	themes :: themes build with metro 4 - popular html, css and js library	Themes :: Themes build with Metro 4 - Popular HTML, CSS and JS library	librar
theorem.com.ua	"lyceum ""theorem"""	"Ліцей ""ТЕОРЕМА"""	lyceum
theotokos.org.ua	temple of the nativity of the blessed virgin mary - ukrainian greek catholic church	Храм Різдва Пресвятої Богородиці – Українська Греко католицька церква	church
theprostir.com.ua	theprostir - educational platform in nikolaev	TheProstir — освітня платформа в Миколаєві	edu
theschool.com.ua	the school - video reviews of all specialties and universities	The School — відео-відгуки про всі спеціальності та ВНЗ 	school
thewall.org.ua	art murals, graffiti, wall painting |the wall.	Художні мурали, графіті, розпис стін | The wall	art
thought.ucoz.ua	material archives - personal site	Архив материалов - Персональный сайт	archiv
thunder.com.ua	backpacks for the city, tourism goods, gifts |thunder.com.ua.	Рюкзаки для города, товары для туризма, подарки | Thunder.com.ua	tour
tiamo.rv.ua	ti amo - women's journal	Ti Amo - женский журнал	journal
tiara-travel.com.ua	"travel agency ""tiara / tiara"" ratne (volyn region) - find the pearl of your tour! people are inherent to traveling that this is one of the true left in the world!!"	"Турагентство ""Tiara / Тiара"" Ратнe(Волинська обл.) — Знайди перлину свого туру!Людям властиво подорожуватитому,що це одне з того справжнього,що залишилося у свiтi! !"	tour
ticket.dp.ua	poster dnipro - tickets for a concert and theater	Афиша Днепр - билеты на концерт и театр	theater
ticket.kiev.ua	tickets for concerts and theaters in kyiv	Билеты на концерты и театры в Киев	theater
tiffany-apartments.com.ua	lcd tiffany apartments.pure - live among green	ЖК Tiffany Apartments. Дихай чисто - живи серед зелені	art
tigp.ucoz.ua	department of state-legal disciplines - home page	Кафедра державно-правових дисциплін - Главная страница	art
tilkorock.com.ua	only rock music - all rock concerts and events in ukraine	Тільки рок музика — Всі рок концерти та події в україні	music
tim-rama.com.ua	vehicle spare parts for mitsubishi pajero sport, l200, outlander xl - tim-rama auto	Автозапчастини б/у на Mitsubishi Pajero Sport, L200, Outlander XL — Авторозборка ТІМ-рама	art
time.net.ua	time.net.ua - spare parts, straps and batteries	Time.net.ua - часовые запчасти, ремешки и батарейки	art
time2teach.at.ua	time2teach |sleep and sleep quietly |scientific materials for students	TIME2TEACH | Спиши и спи спокойно | Научные материалы для студентов 	scientific
timelapse.com.ua	timelapse.com.ua — time lapse / aerial photography / startrails	Timelapse.com.ua — Time Lapse / Aerial Photography / Startrails	art
timeparts.com.ua	spare parts kia and hyundai.spare parts for korean cars in lviv	Запчастини Кіа та Хюндай. Запчастини до корейських авто у Львові	art
timetophoto.com.ua	timetophoto studio - wedding photographer from the best studio in kievtimetophoto studio - wedding photographer in kyiv |professional wedding photographer in kyiv.studio and genre photography, photography of events, advertising, art, nude and much more.	Timetophoto Studio - Свадебный фотограф от лучшей студии в КиевеTIMETOPHOTO STUDIO — Свадебный фотограф  в Киеве | Профессиональный свадебный фотограф в Киеве. Студийная и жанровая фотосъёмка, фотосъёмка мероприятий, рекламы, арт, ню и многое другое.    	art
tinkischool.in.ua	tinkovsky institution of general secondary education of i-iii degrees of chigirin city council of cherkasy region	ТІНЬКІВСЬКИЙ ЗАКЛАД ЗАГАЛЬНОЇ СЕРЕДНЬОЇ ОСВІТИ І-ІІІ СТУПЕНІВ ЧИГИРИНСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ	edu
tiptoptour.com.ua	travel agency tiptoptour - bus tours and air travel from ukraine.	Турфирма ТипТопТур (TipTopTour)- автобусные туры и авиатуры из Украины.	tour
tir-parts.com.ua	did ° ° ¹¹ñ, tir-parts.com.ua á½ðμ ð ° ñ ñ ñ € € € μ² μ ñ μ	Ð¡Ð°Ð¹Ñ tir-parts.com.ua Ð½Ðµ Ð½Ð°ÑÑÑÐ¾ÐµÐ½ Ð½Ð° ÑÐµÑÐ²ÐµÑÐµ	art
tir.biz.ua	"sale of spare parts for trucks, trailers, buses from the company ""tire spare parts"" |tir.biz.ua."	Продажей запчастей для грузовых автомобилей, прицепов, автобусов от компании «Тир запчасти» | tir.biz.ua	art
tirbusauto.com.ua	sale of spare parts for trucks, best prices in ukraine |tirbusauto.com.ua.	Продаж запчастин до вантажних автомобілів, кращі ціни в Україні | tirbusauto.com.ua	art
tirparts.com.ua	spare parts for import truck trailers and buses afks tir	Запчасти для импортных грузовиков прицепов и автобусов АФЕКС ТИР	art
tisa-parts.com.ua	auto parts, auto parts catalog, spare parts for foreign cars	Автозапчасти, каталог автозапчастей, запчасти для иномарок	art
tishshool.ucoz.ua	tishitsky lyceum - main page	ТИШИЦЬКИЙ ЛІЦЕЙ - Головна сторінка	lyceum
tiskovka1.at.ua	"board building ""tyshkovsky lyceum"" - main page"	"Опорний заклад ""ТИШКІВСЬКИЙ ЛІЦЕЙ"" - Головна сторінка"	lyceum
tizufm.com.ua	umanfermer - techniques and parts, quick ufm, umansermermmash spare parts for	Уманьфермаш - техника и запчасти, ТИЗ УФМ, Уманьферммаш запчасти для АПК	art
tk-art-agro.com.ua	art-agro - your reliable partner in the art of agrarian affairs	Арт-Агро - ваш надійний партнер в мистецтві ведення аграрної справи	art
tk-tdty.at.ua	newest 2013 movies music software program - home	Найновіші 2013 фільми музика софт програми - Головна	music
tkd.org.ua	"sk ""sparta"" ryrpen |tkd.org.ua."	"СК""Спарта"" г.Ирпень | tkd.org.ua"	art
tkpz.com.ua	society of culture of polish zakarpacie - im.wołosiewicz	Towarzystwo Kultury Polskiej Zakarpacia – im. Gniewy Wołosiewicz	culture
tkstandart.com.ua	frame construction turnkey lviv and ukraine - tc standard	Каркасне будівництво під ключ Львів та Україна - ТК Стандарт	art
tkuma.dp.ua	"ukrainian institute of study of holocaust ""tkuma"" - home"	УКРАЇНСЬКИЙ ІНСТИТУТ  ВИВЧЕННЯ ГОЛОКОСТУ «ТКУМА» — Головна	institut
tkv.at.ua	tourist-landscape department - main page	Туристсько-краєзнавчий відділ - Головна сторінка	tour
tl-kpi.kiev.ua	"technical lyceum of ntuu ""kpi"" of kyiv.official internet representation - quality education"	"Технічний ліцей НТУУ ""КПІ"" м. Києва. Офіційне Інтернет-представництво – Якісна освіта"	edu
tl.kyiv.ua	technical lyceum of kyiv dtl - general secondary education	Технічний ліцей Києва ДТЛ - Заклад загальної середньої освіти	edu
tlumach-cbs.at.ua	public library of the tlumatsky city council ojsc - main page	Публічна бібліотека Тлумацької міської ради ОТГ - Головна сторінка	librar
tm-artglass.com.ua	student tm artglass |stained-glass windows for interior |home	Вітражна студія TM ArtGlass | Вітражі для інтер’єру | Головна	art
tmc.org.ua	household equipment for agriculture, heating equipment - tms	Бытовое оборудование для сельского хозяйства, отопительное оборудование - ТМС	culture
tnn.org.ua	diary of the participant gold line international	Дневник участницы Gold Line International	art
tnrc.at.ua	tarazzhansky nrc - about our institution	Таращанський НРЦ - Про наш заклад	institut
tnvk35.com.ua	ternopil primary school №5 with preschool subdivision - ternopil primary school №5, tpsh no. 5, tnvk №35	Тернопільська початкова школа №5 з дошкільним підрозділом – Тернопільська початкова школа №5, ТПШ №5, ТНВК №35	school
to.dp.ua	tur & olymp - tournaments and olympiads	Tur&Olymp – Турніри та олімпіади	tour
tobesmart.at.ua	magazine online, female adviser - home	Журнал онлайн, жіночий порадник - Головна	art
tobisport.com.ua	tobisport - all for tourism and outdoor activities!	Tobisport — Все для туризма и активного отдыха!	tour
tobitour.com.ua	home - tourist agency tobi tour - novovolynsk	Головна - Туристична агенція Тобі Тур - м. Нововолинськ	tour
today.org.ua	home | |today in history	Головна сторінка | Сьогодні в історії	histor
toefl.dp.ua	english courses |simplex school	Курсы английского языка | SIMPLEX SCHOOL	school
togotravel.com.ua	search and booking tours togo travel in kiev, ukraine: official site	 Пошук і бронювання турів ToGo Travel в Києві, Україна: офіційний сайт 	tour
tokareva1967.ucoz.ua	personal site - teacher's website of geography and biology tokareva svetlana dmitrievna	Персональный сайт - Сайт учителя географии и биологии Токаревой Светланы Дмитриевны	geograph
tokarivkaschool.ucoz.ua	tokarivska secondary school i-iiis - main page	Токарівська загальноосвітня школа І-ІІІс - Головна сторінка	school
tokdb.te.ua	main page of ternopil orphanage for school age children	Головна сторінка тернопільського дитячого будинку для дітей шкільного віку	school
tokmak-center.at.ua	compare-center - used spare parts from germany	Запчасть-центр - Б/У Запчасти из Германии	art
tom.odessa.ua	home - tom - technical scientific and production center	Главная - ТОМ - Технический научно-производственный центр	scientific
tomagro.com.ua	chp zakharchenko |machines for agriculture!	ЧП Захарченко | Машины для сельского хозяйства!	culture
tomashgorod.at.ua	city library-branch smt.tomashgorod - main page	Міська бібліотека-філія смт.Томашгород - Головна сторінка	librar
tomenko.kiev.ua	personal blog - information articles, news	Персональний блог - інформаційні статті, новини	art
tomm-art.kiev.ua	wall painting - art painting of walls and interiors in kyiv	Настенная роспись - художественная роспись стен и интерьеров в Киеве	art
tonfree.at.ua	music on call - new ringtones, realtons, slicing, mp3 songs 2022	Музика на дзвінок - нові рінгтони, реалтони, нарізки, mp3 пісні 2022	music
tooclean.com.ua	⚡tooclean: cleaning company kyiv.professional cleaning of apartments from 450 uah.	⚡TooClean: клінінгова компанія Київ. Професійне прибирання квартир від 450 грн.	art
tooke.at.ua	material archives - personal site	Архив материалов - Персональный сайт	archiv
toolparts.com.ua	spare parts for power tools ⚙️ best rates - toolparts	Запчасти для электроинструмента ⚙️ лучшие цены — Toolparts	art
top-english.com.ua	"top english school â € ""âšƒƒ ñ ñ ñ ¸ ¸ ¸ âšƒðð ñ ñ¹¹ ñœð¾-- ð ð ð ð ð-¸¸¸¸²²¸¸¸¸¸ ð ð--- ° ¸šš¸¸¸¸"" """"-- ð ð ð ð ð²²¸¸¸"" ð ð ð ""ð ð ð °ð ° ° ° ° ½,,,ñ ð ð · ð--ñ,œñ ð ð ð¸¸¸ ð ð ð ñ,ññ¸ ñ¸¸¸ð ° ° ° ° ° ° ñ,,ñ ð ° ° ñ ñ ½ ° ° ° ° ° ° ° ° ° ° ° °"	Top English School â ÐÑÑÑÐ¸ Ð°Ð½Ð³Ð»ÑÐ¹ÑÑÐºÐ¾Ñ Ð¼Ð¾Ð²Ð¸ Ð² ÐÐ¸ÑÐ²Ñ Ð½Ð° ÐÐ±Ð¾Ð»Ð¾Ð½Ñ. ÐÐ°Ð½ÑÑÑÑ Ð· Ð´ÑÑÑÐ¼Ð¸ ÑÐ° Ð´Ð¾ÑÐ¾ÑÐ»Ð¸Ð¼Ð¸. ÐÐ°Ð½ÑÑÑÑ Ð¾Ð½Ð»Ð°Ð¹Ð½ ÑÐ° Ð² ÐºÐ»Ð°ÑÑÐ°Ñ	school
top-mp3.ucoz.ua	top-mp3 - download free mp3 (home), as well as albums, 2010, new, popular, russian mp3, etc., recent, foreign, pop, rock, club, club, alternative, news, ua-ix, most free,download, archives, download	TOP-MP3 - Скачать бесплатно MP3 (главная)  , а также альбомы, 2010, новые, популярные, русские мп3, ьз3, последние, зарубежные, поп, рок, клубная, клубняк, альтернатива, новости, ua-ix, самые, free, download, Архивы, закачать	archiv
top-parts.com.ua	auto parts for order for cars premium and vip class	Автозапчасти под заказ для автомобилей премиум и VIP класса	art
top-stalker.at.ua	collection of all sites s.t.a.l.k.e.r.in the world internet network - a collection of all s.l.l.k.r sites	Сборник всех сайтов S.T.A.L.K.E.R. в мировой сети интернета - Сборник всех сайтов S.T.A.L.K.E.R.	collection
top-tour.com.ua	travel agency top tour dnepropetrovsk - tourist firm top tour dnepropetrovsk travel agency dniprote from kyiv, burning tours from dnipro, kharkov and kyiv	Турагенство TOP TOUR Днепропетровск — Туристическая фирма TOP Tour Днепропетровска Турагентство Днепр.Туры из Киева, Горящие туры из Днепра, Харькова и Киева	tour
top-tour.lviv.ua	how to relax in lviv, carpathians, transcarpathia	Як краще відпочити у Львові, Карпатах, Закарпатті	tour
topadvokat.kiev.ua	lawyer's association воувтодев, plaigna & partners - lawyer's association yewards, plaign and partners	Адвокатське Об'єднання Євтодьєв, Плачинда та Партнери — Адвокатське Об'єднання Євтодьєв, Плачинда та Партнери	art
topart.com.ua	topart.com.ua - ukrainian manufacturer of classic furniture	TopArt.com.ua — Украинский производитель классической мебели	art
topjob.com.ua	topjob is the best site where you can find many articles about products for home.	TopJob - Лучший сайт, где вы можете найти много статей о товарах для дома.	art
topmusic.at.ua	tabulator, mp3, free download gp5.- main page	Табулатуры, mp3, скачать бесплатно gp5. - Главная страница	music
topparty.dp.ua	"event agency ""top pati"".animators for a children's holiday.master classes.chemical show for children.children's animators dnipro to leave."	"Ивент агентство ""Топ Пати"". Аниматоры на детский праздник. Мастер классы. Химическое шоу для детей. Детские аниматоры Днепр на выезд."	art
topschoolps.com.ua	actu-iurðñêeue êó toðño åluðatoro1o old fostle	Àâòîðñêèé Êóðñ Åãîðà Òîïîëîâà	school
toretsk-culture.pp.ua	department of culture of the toretsk city vzza bakhmut district of donetsk region |department of culture of the toretskaya city vzc bakhmut district of donetsk region	Відділ культури Торецької міської ВЦА Бахмутського району Донецької області | Відділ культури Торецької міської ВЦА Бахмутського району Донецької області	art
toretsk-library.pp.ua	home |toretska city central library with libraries - branchmitoretsk city central library with libraries - branches	Головна | Торецька міська центральна бібліотека з бібліотеками - філіямиТорецька міська центральна бібліотека з бібліотеками – філіями	librar
torg-agroservis.com.ua	ltd. strong agroservis: manufacturer of grain seeders and cultivators, spare parts to them	ТОВ Торг-Агросервіс: виробник сівалок GRAIN і культиваторів, запчастин до них	art
torgmusic.com.ua	torgmusic - internet auction of musical instruments in ukraine.	"
Torgmusic - Интернет-аукцион музыкальных инструментов на Украине."	music
